SizeID,ShapeID,DimDepth,DimDepthImperial,DimWidth,DimWidthImperial,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimGage,DimGageImperial,DimDiameter,DimDiameterImperial,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,Dim1Imperial,Dim1SortValue,Dim2Imperial,Dim2SortValue,Dim3Imperial,Dim3SortValue,Dim4Imperial,Dim4SortValue,Dim5Imperial,Dim5SortValue,Dim6Imperial,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
44,9,914.401828803658,914.401828803658,,,252987.364431083,252987.364431083,253000.0,,,,,,,,Imperial,0.0,252987.3644310831,32258.1290323871,919.4818389636781,304.8006096012192,27.94005588011176,17.272034544069086,46.99009398018796,46.99009398018796,,,9520941.309533613,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,36 x 170,170 x 36,36X170,36,914.40183,170,252987.36,,,,,,,,,257024.0,366160.0,,,D
45,9,914.401828803658,914.401828803658,,,238105.754758666,238105.754758666,238000.0,,,,,,,,Imperial,0.0,238105.7547586664,30322.641290443877,914.4018288036576,304.8006096012192,25.908051816103633,16.51003302006604,44.95808991617983,44.95808991617983,,,8881841.978945296,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,36 x 160,160 x 36,36X160,36,914.40183,160,238105.75,,,,,,,,,256000.0,365264.0,,,D
46,9,914.401828803658,914.401828803658,,,223224.14508625,223224.14508625,223000.0,,,,,,,,Imperial,0.0,223224.14508624977,28580.702322694968,911.8618237236474,304.8006096012192,23.876047752095506,15.8750317500635,42.926085852171695,42.926085852171695,,,8259129.810679758,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,36 x 150,150 x 36,36X150,36,914.40183,150,223224.15,,,,,,,,,254976.0,364624.0,,,D
47,9,914.401828803658,914.401828803658,,,200901.730577625,200901.730577625,201000.0,,,,,,,,Imperial,0.0,200901.7305776248,25741.986967844903,904.2418084836168,304.8006096012192,20.066040132080264,15.24003048006096,39.11607823215646,39.11607823215646,,,7193964.259699235,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,36 x 135,135 x 36,36X135,36,914.40183,135,200901.73,,,,,,,,,253952.0,363344.0,,,C
48,9,838.201676403353,838.201676403353,,,575918.294322524,575918.294322524,576000.0,,,,,,,,Imperial,0.0,575918.2943225245,73548.5341938426,914.4018288036576,411.4808229616459,57.91211582423165,32.00406400812802,77.97815595631191,77.97815595631191,,,22122669.135749355,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 387,387 x 33,33X387,33,838.20168,387,575918.29,,,,,,,,,247808.0,380752.0,,,D
49,9,838.201676403353,838.201676403353,,,526808.98240355,526808.98240355,527000.0,,,,,,,,Imperial,0.0,526808.9824035495,67096.90838736517,904.2418084836168,408.9408178816358,53.08610617221234,29.464058928117858,73.15214630429261,73.15214630429261,,,20320081.280243848,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 354,354 x 33,33X354,33,838.20168,354,526808.98,,,,,,,,,246784.0,379472.0,,,D
50,9,838.201676403353,838.201676403353,,,473235.18758285,473235.18758285,473000.0,,,,,,,,Imperial,0.0,473235.1875828495,60451.73380669343,894.0817881635763,406.4008128016256,48.00609601219202,26.416052832105663,68.07213614427229,68.07213614427229,,,18189750.178282805,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 318,318 x 33,33X318,33,838.20168,318,473235.19,,,,,,,,,245760.0,377680.0,,,D
51,9,838.201676403353,838.201676403353,,,433054.84146732494,433054.84146732494,433000.0,,,,,,,,Imperial,0.0,433054.8414673246,55225.91690344672,883.9217678435357,403.86080772161534,43.94208788417577,24.384048768097536,64.00812801625604,64.00812801625604,,,16714905.569232846,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 291,291 x 33,33X291,33,838.20168,291,433054.84,,,,,,,,,244736.0,376016.0,,,D
52,9,838.201676403353,838.201676403353,,,391386.334384558,391386.334384558,392000.0,,,,,,,,Imperial,0.0,391386.3343845579,49935.58374213523,876.3017526035053,401.32080264160527,39.878079756159515,22.09804419608839,59.944119888239776,59.944119888239776,,,15059802.174632339,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 263,263 x 33,33X263,33,838.20168,263,391386.33,,,,,,,,,243712.0,374096.0,,,D
53,9,838.201676403353,838.201676403353,,,358646.793105241,358646.793105241,359000.0,,,,,,,,Imperial,0.0,358646.79310524126,45871.05948405446,868.6817373634747,403.86080772161534,35.56007112014224,21.082042164084328,55.62611125222249,55.62611125222249,,,13617731.890227936,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 241,241 x 33,33X241,33,838.20168,241,358646.79,,,,,,,,,242688.0,371920.0,,,D
54,9,838.201676403353,838.201676403353,,,328883.573760408,328883.573760408,329000.0,,,,,,,,Imperial,0.0,328883.573760408,42129.11651629755,861.0617221234442,401.32080264160527,32.512065024130045,19.68503937007874,52.32410464820929,52.32410464820929,,,12437856.20298797,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 221,221 x 33,33X221,33,838.20168,221,328883.57,,,,,,,,,241664.0,370000.0,,,D
55,9,838.201676403353,838.201676403353,,,299120.354415575,299120.354415575,299000.0,,,,,,,,Imperial,0.0,299120.3544155747,38129.10851628155,855.9817119634239,398.78079756159514,29.21005842011684,18.161036322072643,49.276098552197105,49.276098552197105,,,11241593.353425227,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 201,201 x 33,33X201,33,838.20168,201,299120.35,,,,,,,,,240640.0,368720.0,,,D
56,9,838.201676403353,838.201676403353,,,251499.203463841,251499.203463841,251000.0,,,,,,,,Imperial,0.0,251499.2034638414,31935.547742063227,858.5217170434339,292.1005842011684,30.98806197612395,17.018034036068073,48.76809753619507,48.76809753619507,,,8996552.115204738,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 169,169 x 33,33X169,33,838.20168,169,251499.2,,,,,,,,,239616.0,365904.0,,,D
57,9,838.201676403353,838.201676403353,,,226200.467020733,226200.467020733,226000.0,,,,,,,,Imperial,0.0,226200.4670207331,28967.79987108361,850.9017018034035,294.64058928117856,26.924053848107697,16.129032258064516,44.70408940817882,44.70408940817882,,,7980548.051192545,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 152,152 x 33,33X152,33,838.20168,152,226200.47,,,,,,,,,238592.0,364880.0,,,D
58,9,838.201676403353,838.201676403353,,,209830.696381075,209830.696381075,210000.0,,,,,,,,Imperial,0.0,209830.6963810748,26774.247096881292,845.8216916433834,292.1005842011684,24.384048768097536,15.367030734061467,42.164084328168656,42.164084328168656,,,7341448.720604231,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 141,141 x 33,33X141,33,838.20168,141,209830.7,,,,,,,,,237568.0,363600.0,,,D
59,9,838.201676403353,838.201676403353,,,193460.925741416,193460.925741416,193000.0,,,,,,,,Imperial,0.0,193460.9257414165,24709.72683880852,840.7416814833629,292.1005842011684,21.717043434086868,14.732029464058929,39.624079248158495,39.624079248158495,,,6653187.903047584,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 130,130 x 33,33X130,33,838.20168,130,193460.93,,,,,,,,,236544.0,362704.0,,,C
60,9,838.201676403353,838.201676403353,,,175602.994134517,175602.994134517,176000.0,,,,,,,,Imperial,0.0,175602.99413451648,22387.141548476648,835.6616713233426,292.1005842011684,18.796037592075184,13.97002794005588,36.57607315214631,36.57607315214631,,,5882991.273877051,,,,%,24384.0487680975,,,50.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,33 x 118,118 x 33,33X118,33,838.20168,118,175602.99,,,,,,,,,235520.0,361680.0,,,B
61,9,762.001524003048,762.001524003048,,,581870.9381914911,581870.9381914911,582000.0,,,,,,,,Imperial,0.0,581870.9381914911,74193.69677449034,843.2816865633731,396.24079248158495,61.9761239522479,34.54406908813817,82.04216408432816,82.04216408432816,,,20483952.903471623,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 391,391 x 30,30X391,30,762.00152,391,581870.94,,,,,,,,,230400.0,380880.0,,,D
62,9,762.001524003048,762.001524003048,,,531273.465305274,531273.465305274,531000.0,,,,,,,,Imperial,0.0,531273.4653052745,67742.07096801291,833.1216662433325,393.7007874015748,56.89611379222758,31.496062992125985,76.96215392430784,76.96215392430784,,,18681365.04796612,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 357,357 x 30,30X357,30,762.00152,357,531273.47,,,,,,,,,229376.0,379600.0,,,D
63,9,762.001524003048,762.001524003048,,,485140.47532078304,485140.47532078304,484000.0,,,,,,,,Imperial,0.0,485140.47532078286,61871.09148411846,822.9616459232918,391.1607823215646,52.07010414020828,28.956057912115824,72.13614427228855,72.13614427228855,,,17042648.81568839,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 326,326 x 30,30X326,30,762.00152,326,485140.48,,,,,,,,,228352.0,377936.0,,,D
64,9,762.001524003048,762.001524003048,,,434543.002434566,434543.002434566,434000.0,,,,,,,,Imperial,0.0,434543.00243456627,55483.98193570581,812.8016256032512,388.6207772415545,46.99009398018796,25.908051816103633,67.05613411226823,67.05613411226823,,,15240060.960182888,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 292,292 x 30,30X292,30,762.00152,292,434543,,,,,,,,,227328.0,376144.0,,,D
65,9,762.001524003048,762.001524003048,,,388410.01245007507,388410.01245007507,389000.0,,,,,,,,Imperial,0.0,388410.01245007454,49677.51870987613,802.6416052832105,386.0807721615443,41.91008382016764,23.62204724409449,61.9761239522479,61.9761239522479,,,13584957.56558238,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 261,261 x 30,30X261,30,762.00152,261,388410.01,,,,,,,,,226304.0,373712.0,,,D
66,9,762.001524003048,762.001524003048,,,349717.827301791,349717.827301791,350000.0,,,,,,,,Imperial,0.0,349717.8273017913,44709.76683888852,795.0215900431801,383.54076708153417,38.1000762001524,21.082042164084328,58.166116332232654,58.166116332232654,,,12257597.41743742,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 235,235 x 30,30X235,30,762.00152,235,349717.83,,,,,,,,,225280.0,371664.0,,,D
67,9,762.001524003048,762.001524003048,,,314001.964087991,314001.964087991,314000.0,,,,,,,,Imperial,0.0,314001.96408799133,40193.62877435433,784.8615697231394,383.54076708153417,33.52806705613411,19.68503937007874,53.34010668021336,53.34010668021336,,,10897462.944646904,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 211,211 x 30,30X211,30,762.00152,211,314001.96,,,,,,,,,224256.0,369488.0,,,D
68,9,762.001524003048,762.001524003048,,,284238.744743158,284238.744743158,284000.0,,,,,,,,Imperial,0.0,284238.74474315805,36193.62077433833,779.781559563119,381.000762001524,30.226060452120905,18.034036068072137,50.03810007620015,50.03810007620015,,,9832297.393666381,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 191,191 x 30,30X191,30,762.00152,191,284238.74,,,,,,,,,223232.0,367440.0,,,D
69,9,762.001524003048,762.001524003048,,,257451.847332808,257451.847332808,257000.0,,,,,,,,Imperial,0.0,257451.84733280807,32838.775354970065,772.1615443230886,381.000762001524,27.178054356108714,16.63703327406655,46.99009398018796,46.99009398018796,,,8865454.816622518,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 173,173 x 30,30X173,30,762.00152,173,257451.85,,,,,,,,,222208.0,366288.0,,,D
70,9,762.001524003048,762.001524003048,,,220247.823151766,220247.823151766,220000.0,,,,,,,,Imperial,0.0,220247.82315176644,28129.08851624155,779.781559563119,266.7005334010668,29.972059944119888,16.51003302006604,46.48209296418593,46.48209296418593,,,7144802.772730903,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 148,148 x 30,30X148,30,762.00152,148,220247.82,,,,,,,,,221184.0,364368.0,,,C
71,9,762.001524003048,762.001524003048,,,196437.2476759,196437.2476759,196000.0,,,,,,,,Imperial,0.0,196437.2476758998,25032.308129132387,769.6215392430784,266.7005334010668,25.4000508001016,15.621031242062484,41.91008382016764,41.91008382016764,,,6227121.6826553745,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 132,132 x 30,30X132,30,762.00152,132,196437.25,,,,,,,,,220160.0,363216.0,,,C
72,9,762.001524003048,762.001524003048,,,184531.959937966,184531.959937966,185000.0,,,,,,,,Imperial,0.0,184531.9599379665,23548.434193642584,767.0815341630683,266.7005334010668,23.62204724409449,14.859029718059436,40.13208026416053,40.13208026416053,,,5817442.624585941,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 124,124 x 30,30X124,30,762.00152,124,184531.96,,,,,,,,,219136.0,362320.0,,,C
73,9,762.001524003048,762.001524003048,,,172626.672200033,172626.672200033,173000.0,,,,,,,,Imperial,0.0,172626.67220003315,22064.560258152775,762.001524003048,266.7005334010668,21.59004318008636,14.351028702057404,38.1000762001524,38.1000762001524,,,5391376.404193732,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 116,116 x 30,30X116,30,762.00152,116,172626.67,,,,,,,,,218112.0,361424.0,,,C
74,9,762.001524003048,762.001524003048,,,160721.3844621,160721.3844621,161000.0,,,,,,,,Imperial,0.0,160721.38446209984,20451.65380653342,756.9215138430275,266.7005334010668,19.304038608077217,13.843027686055372,35.81407162814325,35.81407162814325,,,4899761.534510413,,,,%,,,,,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 108,108 x 30,30X108,30,762.00152,108,160721.38,,,,,,,,,217088.0,360784.0,,,A
75,9,762.001524003048,762.001524003048,,,147327.935756925,147327.935756925,147000.0,,,,,,,,Imperial,0.0,147327.93575692485,18709.71483878452,754.3815087630175,266.7005334010668,17.018034036068073,13.208026416052832,33.52806705613411,33.52806705613411,,,4408146.6648270935,,,,%,,,,,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 99,99 x 30,30X99,30,762.00152,99,147327.94,,,,,,,,,216064.0,359632.0,,,A
76,9,762.001524003048,762.001524003048,,,133934.48705175,133934.48705175,134000.0,,,,,,,,Imperial,0.0,133934.48705174986,16967.775871035614,749.3014986029971,264.16052832105663,15.494030988061976,11.938023876047753,32.00406400812802,32.00406400812802,,,4014854.769080439,,,,%,,,,,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,30 x 90,90 x 30,30X90,30,762.00152,90,133934.49,,,,,,,,,215040.0,358736.0,,,A
77,9,685.8013716027431,685.8013716027431,,,802118.761343258,802118.761343258,802000.0,,,,,,,,Imperial,0.0,802118.7613432574,102580.85032299095,825.5016510033021,388.6207772415545,89.91617983235966,50.03810007620015,109.98221996443992,109.98221996443992,,,25727844.84676036,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 539,539 x 27,27X539,27,685.80137,539,802118.76,,,,,,,,,214016.0,385104.0,,,D
78,9,685.8013716027431,685.8013716027431,,,547643.2359449329,547643.2359449329,548000.0,,,,,,,,Imperial,0.0,547643.2359449328,70322.72129060388,772.1615443230886,373.3807467614935,62.99212598425197,35.052070104140206,83.05816611633223,83.05816611633223,,,17370392.062143937,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 368,368 x 27,27X368,27,685.80137,368,547643.24,,,,,,,,,209920.0,380240.0,,,D
79,9,685.8013716027431,685.8013716027431,,,500022.0849932,500022.0849932,500000.0,,,,,,,,Imperial,0.0,500022.08499319945,64000.12800025601,762.001524003048,370.84074168148334,57.91211582423165,32.00406400812802,77.97815595631191,77.97815595631191,,,15928321.777739536,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 336,336 x 27,27X336,27,685.80137,336,500022.08,,,,,,,,,208896.0,379216.0,,,D
80,9,685.8013716027431,685.8013716027431,,,456865.416943191,456865.416943191,457000.0,,,,,,,,Imperial,0.0,456865.4169431912,58193.664774426325,751.8415036830073,365.760731521463,53.08610617221234,29.464058928117858,73.15214630429261,73.15214630429261,,,14535412.980303464,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 307,307 x 27,27X307,27,685.80137,307,456865.42,,,,,,,,,207872.0,377296.0,,,D
81,9,685.8013716027431,685.8013716027431,,,418173.231794908,418173.231794908,419000.0,,,,,,,,Imperial,0.0,418173.23179490794,53613.01045182736,744.2214884429769,365.760731521463,49.022098044196085,26.924053848107697,69.08813817627635,69.08813817627635,,,13339150.130740723,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 281,281 x 27,27X281,27,685.80137,281,418173.23,,,,,,,,,206848.0,375248.0,,,D
82,9,685.8013716027431,685.8013716027431,,,383945.52954835,383945.52954835,384000.0,,,,,,,,Imperial,0.0,383945.5295483496,49096.872387293166,736.6014732029464,363.2207264414529,44.95808991617983,24.89204978409957,65.02413004826009,65.02413004826009,,,12208435.930469088,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 258,258 x 27,27X258,27,685.80137,258,383945.53,,,,,,,,,205824.0,373456.0,,,D
83,9,685.8013716027431,685.8013716027431,,,349717.827301791,349717.827301791,350000.0,,,,,,,,Imperial,0.0,349717.8273017913,44774.283096953295,728.9814579629158,360.6807213614427,40.894081788163575,23.114046228092455,60.96012192024384,60.96012192024384,,,11094108.892520232,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 235,235 x 27,27X235,27,685.80137,235,349717.83,,,,,,,,,204800.0,371536.0,,,D
84,9,685.8013716027431,685.8013716027431,,,322930.929891441,322930.929891441,323000.0,,,,,,,,Imperial,0.0,322930.9298914413,41225.88890339071,721.3614427228854,358.14071628143256,38.1000762001524,21.082042164084328,58.166116332232654,58.166116332232654,,,10274750.776381368,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 217,217 x 27,27X217,27,685.80137,217,322930.93,,,,,,,,,203776.0,369872.0,,,D
85,9,685.8013716027431,685.8013716027431,,,288703.227644883,288703.227644883,289000.0,,,,,,,,Imperial,0.0,288703.22764488304,36838.78335498607,713.741427482855,355.6007112014224,34.036068072136146,19.0500381000762,54.10210820421641,54.10210820421641,,,9160423.73843251,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 194,194 x 27,27X194,27,685.80137,194,288703.23,,,,,,,,,202752.0,368080.0,,,D
86,9,685.8013716027431,685.8013716027431,,,264892.652169016,264892.652169016,265000.0,,,,,,,,Imperial,0.0,264892.6521690164,33871.035484006454,706.1214122428245,358.14071628143256,30.226060452120905,18.41503683007366,50.292100584201165,50.292100584201165,,,8275516.973002536,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 178,178 x 27,27X178,27,685.80137,178,264892.65,,,,,,,,,201728.0,366800.0,,,D
87,9,685.8013716027431,685.8013716027431,,,239593.915725908,239593.915725908,240000.0,,,,,,,,Imperial,0.0,239593.91572590807,30709.73883883252,701.0414020828042,355.6007112014224,27.432054864109727,16.764033528067056,47.49809499618999,47.49809499618999,,,7505320.343832003,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 161,161 x 27,27X161,27,685.80137,161,239593.92,,,,,,,,,200704.0,365392.0,,,D
88,9,685.8013716027431,685.8013716027431,,,217271.501217283,217271.501217283,217000.0,,,,,,,,Imperial,0.0,217271.50121728313,27871.02348398245,695.9613919227838,355.6007112014224,24.76504953009906,15.367030734061467,44.70408940817882,44.70408940817882,,,6784285.201629802,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 146,146 x 27,27X146,27,685.80137,146,217271.5,,,,,,,,,199680.0,364112.0,,,C
89,9,685.8013716027431,685.8013716027431,,,191972.764774175,191972.764774175,192000.0,,,,,,,,Imperial,0.0,191972.7647741748,24387.14554848465,701.0414020828042,254.000508001016,27.94005588011176,15.494030988061976,43.18008636017272,43.18008636017272,,,5653571.001358169,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 129,129 x 27,27X129,27,685.80137,129,191972.76,,,,,,,,,198656.0,362448.0,,,C
90,9,685.8013716027431,685.8013716027431,,,169650.35026555,169650.35026555,170000.0,,,,,,,,Imperial,0.0,169650.35026554982,21677.462709764128,693.4213868427737,256.5405130810262,23.62204724409449,14.478028956057912,38.86207772415545,38.86207772415545,,,4899761.534510413,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 114,114 x 27,27X114,27,685.80137,114,169650.35,,,,,,,,,197632.0,361296.0,,,C
91,9,685.8013716027431,685.8013716027431,,,151792.41865865,151792.41865865,152000.0,,,,,,,,Imperial,0.0,151792.41865864984,19354.87741943226,688.3413766827533,254.000508001016,21.082042164084328,13.081026162052323,36.32207264414529,36.32207264414529,,,4375372.340181539,,,,%,24384.0487680975,,,25.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 102,102 x 27,27X102,27,685.80137,102,151792.42,,,,,,,,,196608.0,360144.0,,,C
92,9,685.8013716027431,685.8013716027431,,,139887.130920717,139887.130920717,140000.0,,,,,,,,Imperial,0.0,139887.13092071653,17806.48722587768,683.2613665227329,254.000508001016,18.923037846075687,12.446024892049785,34.036068072136146,34.036068072136146,,,3982080.444434884,,,,%,24384.0487680975,,,50.0,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 94,94 x 27,27X94,27,685.80137,94,139887.13,,,,,,,,,195584.0,359120.0,,,B
93,9,685.8013716027431,685.8013716027431,,,125005.5212483,125005.5212483,125000.0,,,,,,,,Imperial,0.0,125005.52124829988,15935.515741999228,678.1813563627127,254.000508001016,16.256032512065023,11.684023368046736,31.496062992125985,31.496062992125985,,,3490465.574751565,,,,%,,,,,,,,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,27 x 84,84 x 27,27X84,27,685.80137,84,125005.52,,,,,,,,,194560.0,357968.0,,,A
94,9,609.601219202438,609.601219202438,,,550619.557879416,550619.557879416,551000.0,,,,,,,,Imperial,0.0,550619.557879416,70322.72129060388,711.2014224028449,347.9806959613919,69.08813817627635,38.608077216154435,81.78816357632715,81.78816357632715,,,15682514.342897875,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,24 x 370,370 x 24,24X370,24,609.60122,370,550619.56,,,,,,,,,190464.0,380496.0,,,D
95,9,609.601219202438,609.601219202438,,,498533.924025958,498533.924025958,498000.0,,,,,,,,Imperial,0.0,498533.92402595776,63419.48167767304,698.501397002794,342.9006858013716,62.99212598425197,35.052070104140206,75.69215138430275,75.69215138430275,,,14158508.246879589,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,24 x 335,335 x 24,24X335,24,609.60122,335,498533.92,,,,,,,,,189440.0,378832.0,,,D
96,9,609.601219202438,609.601219202438,,,455377.25597595,455377.25597595,455000.0,,,,,,,,Imperial,0.0,455377.2559759495,57871.083484102455,688.3413766827533,340.36068072136146,57.91211582423165,32.00406400812802,70.61214122428245,70.61214122428245,,,12929471.072671289,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,24 x 306,306 x 24,24X306,24,609.60122,306,455377.26,,,,,,,,,188416.0,377168.0,,,D
97,9,609.601219202438,609.601219202438,,,415196.909860425,415196.909860425,415000.0,,,,,,,,Imperial,0.0,415196.9098604246,52838.81535505007,678.1813563627127,337.8206756413513,53.08610617221234,29.464058928117858,65.78613157226313,65.78613157226313,,,11765982.5477541,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,24 x 279,279 x 24,24X279,24,609.60122,279,415196.91,,,,,,,,,187392.0,374992.0,,,D
